high,low,last,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,interest_rate,volume,mark_iv,underlying_price,underlying_index,estimated_delivery_price,base_currency,quote_currency,volume_usd,mid_price,strike,expiration_timestamp,option_type,spread,spread_ratio,moneyness,intrinsic_value,mid_price_usd,arbitrage_opportunity
0.2819,0.2525,0.2809,ETH-26MAR27-2200-C,0.2795,0.2855,949.0,0.281551,1775654883635,11.2475,0.0,405.0,67.29,2260.23,ETH-26MAR27,2260.23,ETH,ETH,241014.73,0.2825,2200.0,1806048000000,call,0.00599999999999995,0.021238938053097168,0.9733522694593028,60.23000000000002,638.5149749999999,False
0.105,0.105,0.105,ETH-25DEC26-3100-C,0.1195,0.121,265.0,0.120636,1775654883635,0.0,0.0,4.0,66.02,2260.23,ETH-25DEC26,2260.23,ETH,ETH,876.76,0.12025,3100.0,1798185600000,call,0.0015000000000000013,0.012474012474012485,1.3715418342381085,0.0,271.7926575,False
,,,ETH-26MAR27-1600-C,0.412,0.419,0.0,0.414409,1775654883635,,0.0,0.0,69.43,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.4155,1600.0,1806048000000,call,0.007000000000000006,0.016847172081829138,0.7078925596067657,660.23,939.1255649999999,False
,,0.098,ETH-25DEC26-3200-C,0.111,0.1125,66791.0,0.111917,1775654883635,,0.0,0.0,66.03,2260.23,ETH-25DEC26,2260.23,ETH,ETH,0.0,0.11175,3200.0,1798185600000,call,0.0015000000000000013,0.01342281879194632,1.4157851192135313,0.0,252.5807025,False
,,0.2605,ETH-26JUN26-2600-P,0.208,0.2155,18357.0,0.212454,1775654883635,,0.0,0.0,64.58,2260.23,ETH-26JUN26,2260.23,ETH,ETH,0.0,0.21175,2600.0,1782460800000,put,0.007500000000000007,0.03541912632821727,1.1503254093609943,339.77,478.6037025,False
,,,ETH-11APR26-2300-P,0.031,0.034,0.0,0.03217,1775654883635,,0.0,0.0,63.56,2260.23,index_price,2260.23,ETH,ETH,0.0,0.0325,2300.0,1775894400000,put,0.0030000000000000027,0.09230769230769238,1.0175955544347257,39.76999999999998,73.457475,False
0.396,0.388,0.396,ETH-26JUN26-1400-C,0.3935,0.396,50.0,0.394862,1775654883635,2.0619,0.0,29.0,76.44,2260.23,ETH-26JUN26,2260.23,ETH,ETH,25560.7,0.39475000000000005,1400.0,1782460800000,call,0.0025000000000000022,0.006333122229259029,0.61940598965592,860.23,892.2257925000001,False
0.0605,0.0355,0.056,ETH-29MAY26-2500-C,0.056,0.0575,19687.0,0.057103,1775654883637,51.3514,0.0,816.0,64.21,2260.23,ETH-29MAY26,2260.23,ETH,ETH,79351.88,0.05675,2500.0,1780041600000,call,0.0015000000000000013,0.02643171806167403,1.1060821243855714,0.0,128.2680525,False
0.017,0.011,0.017,ETH-29MAY26-3000-C,0.0165,0.0175,5527.0,0.017138,1775654883637,54.5455,0.0,40.0,65.08,2260.23,ETH-29MAY26,2260.23,ETH,ETH,1190.54,0.017,3000.0,1780041600000,call,0.0010000000000000009,0.058823529411764754,1.3272985492626856,0.0,38.42391000000001,False
,,0.4385,ETH-25SEP26-2800-P,0.3235,0.3285,1252.0,0.325831,1775654883637,,0.0,0.0,65.38,2260.23,ETH-25SEP26,2260.23,ETH,ETH,0.0,0.326,2800.0,1790323200000,put,0.0050000000000000044,0.01533742331288345,1.23881197931184,539.77,736.8349800000001,False
0.0115,0.0029,0.0029,ETH-9APR26-2200-P,0.0025,0.0028,1206.0,0.002669,1775654883637,-74.7826,0.0,1249.0,62.65,2260.23,index_price,2260.23,ETH,ETH,11165.25,0.00265,2200.0,1775721600000,put,0.0002999999999999999,0.1132075471698113,0.9733522694593028,0.0,5.9896095,False
0.092,0.023,0.092,ETH-9APR26-2050-C,0.0845,0.1,127.0,0.093124,1775654883637,300.0,0.0,81.0,91.1,2260.23,index_price,2260.23,ETH,ETH,6509.74,0.09225,2050.0,1775721600000,call,0.0155,0.16802168021680217,0.9069873419961685,210.23000000000002,208.5062175,True
,,,ETH-9APR26-1900-C,0.1425,0.1785,0.0,0.15937,1775654883637,,0.0,0.0,121.49,2260.23,index_price,2260.23,ETH,ETH,0.0,0.16049999999999998,1900.0,1775721600000,call,0.036000000000000004,0.2242990654205608,0.8406224145330342,360.23,362.7669149999999,False
0.022,0.007,0.018,ETH-24APR26-2500-C,0.0185,0.019,25958.0,0.018846,1775654883637,140.0,0.0,4024.0,64.76,2260.23,ETH-24APR26,2260.23,ETH,ETH,160621.62,0.01875,2500.0,1777017600000,call,0.0005000000000000004,0.026666666666666693,1.1060821243855714,0.0,42.3793125,False
,,0.458,ETH-24APR26-3000-P,0.318,0.361,42.0,0.327872,1775654883637,,0.0,0.0,72.72,2260.23,ETH-24APR26,2260.23,ETH,ETH,0.0,0.3395,3000.0,1777017600000,put,0.04299999999999998,0.12665684830633278,1.3272985492626856,739.77,767.3480850000001,False
0.068,0.0625,0.0625,ETH-25SEP26-1700-P,0.0625,0.064,592.0,0.06335,1775654883637,-8.0882,0.0,226.0,68.87,2260.23,ETH-25SEP26,2260.23,ETH,ETH,32689.26,0.06325,1700.0,1790323200000,put,0.0015000000000000013,0.023715415019762865,0.7521358445821885,0.0,142.9595475,False
,,0.304,ETH-26MAR27-2000-C,0.318,0.325,3.0,0.320301,1775654883637,,0.0,0.0,67.79,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.3215,2000.0,1806048000000,call,0.007000000000000006,0.021772939346811838,0.8848656995084571,260.23,726.663945,False
,,0.3565,ETH-24APR26-2900-P,0.276,0.317,19.0,0.284746,1775654883637,,0.0,0.0,70.87,2260.23,ETH-24APR26,2260.23,ETH,ETH,0.0,0.2965,2900.0,1777017600000,put,0.04099999999999998,0.1382799325463743,1.2830552642872628,639.77,670.158195,False
0.042,0.003,0.0031,ETH-10APR26-2150-P,0.0028,0.0032,1708.0,0.003025,1775654883637,-92.619,0.0,293.0,65.08,2260.23,ETH-10APR26,2260.23,ETH,ETH,10094.63,0.003,2150.0,1775808000000,put,0.0004000000000000002,0.1333333333333334,0.9512306269715913,0.0,6.78069,False
0.1145,0.0965,0.1115,ETH-26JUN26-2300-C,0.114,0.1155,6121.0,0.114761,1775654883637,15.544,0.0,279.0,64.99,2260.23,ETH-26JUN26,2260.23,ETH,ETH,67216.05,0.11475,2300.0,1782460800000,call,0.0015000000000000013,0.013071895424836612,1.0175955544347257,0.0,259.3613925,False
0.1135,0.0613,0.1105,ETH-24APR26-2050-C,0.1105,0.114,22747.0,0.113152,1775654883637,78.8026,0.0,755.0,67.77,2260.23,ETH-24APR26,2260.23,ETH,ETH,96826.79,0.11225,2050.0,1777017600000,call,0.003500000000000003,0.031180400890868622,0.9069873419961685,210.23000000000002,253.71081750000002,False
0.069,0.0305,0.0305,ETH-24APR26-2150-P,0.0315,0.0325,6003.0,0.031907,1775654883637,-55.7971,0.0,518.0,65.81,2260.23,ETH-24APR26,2260.23,ETH,ETH,44555.24,0.032,2150.0,1777017600000,put,0.0010000000000000009,0.03125000000000003,0.9512306269715913,0.0,72.32736,False
,,0.32,ETH-25SEP26-1700-C,0.3195,0.3225,314.0,0.321633,1775654883637,,0.0,0.0,68.87,2260.23,ETH-25SEP26,2260.23,ETH,ETH,0.0,0.321,1700.0,1790323200000,call,0.0030000000000000027,0.009345794392523372,0.7521358445821885,560.23,725.53383,False
0.075,0.0705,0.0705,ETH-26MAR27-1400-P,0.0685,0.071,410.0,0.0696,1775654883637,-6.0,0.0,8.0,70.76,2260.23,ETH-26MAR27,2260.23,ETH,ETH,1308.57,0.06975,1400.0,1806048000000,put,0.0024999999999999883,0.03584229390680987,0.61940598965592,0.0,157.65104250000002,False
,,0.1665,ETH-26MAR27-1800-P,0.133,0.1365,36.0,0.134672,1775654883637,,0.0,0.0,68.47,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.13475,1800.0,1806048000000,put,0.003500000000000003,0.025974025974025997,0.7963791295576114,0.0,304.56599250000005,False
,,0.179,ETH-25SEP26-2200-C,0.194,0.1965,1804.0,0.195736,1775654883637,,0.0,0.0,66.18,2260.23,ETH-25SEP26,2260.23,ETH,ETH,0.0,0.19525,2200.0,1790323200000,call,0.0025000000000000022,0.012804097311139576,0.9733522694593028,60.23000000000002,441.3099075,False
,,0.0835,ETH-25SEP26-2900-C,0.093,0.0945,255.0,0.093783,1775654883638,,0.0,0.0,65.38,2260.23,ETH-25SEP26,2260.23,ETH,ETH,0.0,0.09375,2900.0,1790323200000,call,0.0015000000000000013,0.016000000000000014,1.2830552642872628,0.0,211.89656250000002,False
,,,ETH-26MAR27-1900-C,0.3395,0.346,0.0,0.341621,1775654883638,,0.0,0.0,68.09,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.34275,1900.0,1806048000000,call,0.00649999999999995,0.018964259664478338,0.8406224145330342,360.23,774.6938325,False
0.132,0.129,0.132,ETH-25SEP26-1900-P,0.093,0.095,1985.0,0.094148,1775654883638,2.3256,0.0,64.0,67.43,2260.23,ETH-25SEP26,2260.23,ETH,ETH,17233.87,0.094,1900.0,1790323200000,put,0.0020000000000000018,0.02127659574468087,0.8406224145330342,0.0,212.46162,False
,,0.413,ETH-29MAY26-2800-P,0.2485,0.287,1.0,0.262584,1775654883638,,0.0,0.0,64.39,2260.23,ETH-29MAY26,2260.23,ETH,ETH,0.0,0.26775,2800.0,1780041600000,put,0.03849999999999998,0.14379084967320255,1.23881197931184,539.77,605.1765825,False
,,0.5335,ETH-24APR26-3300-P,0.449,0.492,3.0,0.459075,1775654883638,,0.0,0.0,78.92,2260.23,ETH-24APR26,2260.23,ETH,ETH,0.0,0.47050000000000003,3300.0,1777017600000,put,0.04299999999999998,0.09139213602550474,1.4600284041889542,1039.77,1063.4382150000001,False
,,,ETH-12APR26-2300-P,0.033,0.035,0.0,0.033956,1775654883638,,0.0,0.0,59.34,2260.23,index_price,2260.23,ETH,ETH,0.0,0.034,2300.0,1775980800000,put,0.0020000000000000018,0.058823529411764754,1.0175955544347257,39.76999999999998,76.84782000000001,False
0.186,0.1845,0.186,ETH-26MAR27-1900-P,0.153,0.1565,48.0,0.154682,1775654883638,0.813,0.0,5.0,68.09,2260.23,ETH-26MAR27,2260.23,ETH,ETH,1957.2,0.15475,1900.0,1806048000000,put,0.003500000000000003,0.022617124394184188,0.8406224145330342,0.0,349.7705925,False
0.332,0.332,0.332,ETH-24APR26-1500-C,0.3365,0.339,481.0,0.338038,1775654883638,0.0,0.0,18.0,92.76,2260.23,ETH-24APR26,2260.23,ETH,ETH,13342.38,0.33775,1500.0,1777017600000,call,0.0025000000000000022,0.007401924500370103,0.6636492746313428,760.23,763.3926825,False
0.0485,0.0325,0.0465,ETH-26JUN26-2800-C,0.047,0.048,13719.0,0.047626,1775654883638,43.0769,0.0,1359.0,64.59,2260.23,ETH-26JUN26,2260.23,ETH,ETH,143942.85,0.0475,2800.0,1782460800000,call,0.0010000000000000009,0.021052631578947385,1.23881197931184,0.0,107.36092500000001,False
0.005,0.005,0.005,ETH-12APR26-2425-C,0.0043,0.0047,1.0,0.004547,1775654883638,0.0,0.0,1.0,62.81,2260.23,index_price,2260.23,ETH,ETH,11.28,0.0045000000000000005,2425.0,1775980800000,call,0.0004000000000000002,0.08888888888888892,1.0728996606540042,0.0,10.171035000000002,False
0.0635,0.0136,0.0635,ETH-9APR26-2100-C,0.0695,0.0725,639.0,0.071132,1775654883638,252.7778,0.0,547.0,78.31,2260.23,index_price,2260.23,ETH,ETH,18883.69,0.07100000000000001,2100.0,1775721600000,call,0.002999999999999989,0.0422535211267604,0.9291089844838799,160.23000000000002,160.47633000000002,False
0.0695,0.05,0.05,ETH-26JUN26-1900-P,0.05,0.051,4941.0,0.050553,1775654883638,-27.5362,0.0,75.0,67.63,2260.23,ETH-26JUN26,2260.23,ETH,ETH,8991.49,0.0505,1900.0,1782460800000,put,0.000999999999999994,0.01980198019801968,0.8406224145330342,0.0,114.141615,False
,,0.2085,ETH-10APR26-1600-C,0.2895,0.2955,18.0,0.2921,1775654883638,,0.0,0.0,157.72,2260.23,ETH-10APR26,2260.23,ETH,ETH,0.0,0.2925,1600.0,1775808000000,call,0.006000000000000005,0.020512820512820534,0.7078925596067657,660.23,661.117275,False
0.0145,0.0004,0.0049,ETH-9APR26-2300-C,0.0047,0.005,2386.0,0.004974,1775654883638,1125.0,0.0,9986.0,63.43,2260.23,index_price,2260.23,ETH,ETH,99404.56,0.00485,2300.0,1775721600000,call,0.0002999999999999999,0.061855670103092765,1.0175955544347257,0.0,10.962115500000001,False
,,0.39,ETH-25DEC26-2600-P,0.298,0.302,895.0,0.300078,1775654883638,,0.0,0.0,66.07,2260.23,ETH-25DEC26,2260.23,ETH,ETH,0.0,0.3,2600.0,1798185600000,put,0.0040000000000000036,0.013333333333333346,1.1503254093609943,339.77,678.069,False
,,0.1265,ETH-24APR26-2450-P,0.1055,0.109,32.0,0.1065,1775654883638,,0.0,0.0,64.5,2260.23,ETH-24APR26,2260.23,ETH,ETH,0.0,0.10725,2450.0,1777017600000,put,0.003500000000000003,0.03263403263403267,1.0839604818978599,189.76999999999998,242.4096675,False
0.2895,0.2895,0.2895,ETH-24APR26-1600-C,0.2925,0.2955,843.0,0.294506,1775654883638,0.0,0.0,18.0,86.83,2260.23,ETH-24APR26,2260.23,ETH,ETH,11678.68,0.294,1600.0,1777017600000,call,0.0030000000000000027,0.01020408163265307,0.7078925596067657,660.23,664.50762,False
,,0.136,ETH-24APR26-1800-C,0.2065,0.21,406.0,0.209361,1775654883638,,0.0,0.0,76.75,2260.23,ETH-24APR26,2260.23,ETH,ETH,0.0,0.20825,1800.0,1777017600000,call,0.003500000000000003,0.016806722689075647,0.7963791295576114,460.23,470.69289749999996,False
0.1045,0.0855,0.1045,ETH-25SEP26-2800-C,0.103,0.105,1845.0,0.10418,1775654883638,22.2222,0.0,5.0,65.38,2260.23,ETH-25SEP26,2260.23,ETH,ETH,946.31,0.104,2800.0,1790323200000,call,0.0020000000000000018,0.01923076923076925,1.23881197931184,0.0,235.06392,False
0.1415,0.12,0.139,ETH-25DEC26-2900-C,0.139,0.141,342.0,0.140248,1775654883638,15.8333,0.0,312.0,65.97,2260.23,ETH-25DEC26,2260.23,ETH,ETH,95319.13,0.14,2900.0,1798185600000,call,0.001999999999999974,0.0142857142857141,1.2830552642872628,0.0,316.4322,False
0.0028,0.0011,0.0018,ETH-24APR26-3000-C,0.0019,0.0023,8282.0,0.002099,1775654883638,63.6364,0.0,625.0,72.72,2260.23,ETH-24APR26,2260.23,ETH,ETH,3413.21,0.0021,3000.0,1777017600000,call,0.00039999999999999996,0.19047619047619047,1.3272985492626856,0.0,4.746483,False
0.135,0.106,0.106,ETH-26JUN26-2200-P,0.103,0.1045,10960.0,0.103511,1775654883638,-21.4815,0.0,62.0,65.38,2260.23,ETH-26JUN26,2260.23,ETH,ETH,15632.87,0.10375,2200.0,1782460800000,put,0.0015000000000000013,0.014457831325301219,0.9733522694593028,0.0,234.4988625,False
0.0225,0.0031,0.0031,ETH-11APR26-2100-P,0.0028,0.0032,261.0,0.002972,1775654883638,-85.9091,0.0,193.0,68.19,2260.23,index_price,2260.23,ETH,ETH,5075.38,0.003,2100.0,1775894400000,put,0.0004000000000000002,0.1333333333333334,0.9291089844838799,0.0,6.78069,False
,,0.448,ETH-26MAR27-2700-P,0.356,0.362,2.0,0.360509,1775654883638,,0.0,0.0,66.64,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.359,2700.0,1806048000000,put,0.006000000000000005,0.016713091922005586,1.194568694336417,439.77,811.42257,False
0.186,0.132,0.132,ETH-26JUN26-2300-P,0.126,0.128,1213.0,0.12688,1775654883638,-29.0323,0.0,168.0,64.99,2260.23,ETH-26JUN26,2260.23,ETH,ETH,59609.82,0.127,2300.0,1782460800000,put,0.0020000000000000018,0.015748031496063006,1.0175955544347257,39.76999999999998,287.04921,False
0.012,0.0105,0.011,ETH-29MAY26-3200-C,0.0105,0.0115,8721.0,0.010693,1775654883638,4.7619,0.0,286.0,66.02,2260.23,ETH-29MAY26,2260.23,ETH,ETH,7649.33,0.011,3200.0,1780041600000,call,0.0009999999999999992,0.09090909090909084,1.4157851192135313,0.0,24.86253,False
,,0.2575,ETH-25SEP26-1800-C,0.2905,0.293,460.0,0.292391,1775654883638,,0.0,0.0,68.08,2260.23,ETH-25SEP26,2260.23,ETH,ETH,0.0,0.29174999999999995,1800.0,1790323200000,call,0.0025000000000000022,0.008568980291345339,0.7963791295576114,460.23,659.4221024999999,False
0.16,0.1545,0.1545,ETH-17APR26-2600-P,0.149,0.1815,30.0,0.15436,1775654883638,-3.4375,0.0,34.0,68.04,2260.23,ETH-17APR26,2260.23,ETH,ETH,11911.69,0.16525,2600.0,1776412800000,put,0.0325,0.19667170953101362,1.1503254093609943,339.77,373.5030075,False
0.022,0.0013,0.016,ETH-9APR26-2225-C,0.0195,0.0215,258.0,0.020673,1775654883638,1130.7692,0.0,219.0,61.61,2260.23,index_price,2260.23,ETH,ETH,7577.7,0.020499999999999997,2225.0,1775721600000,call,0.0019999999999999983,0.09756097560975603,0.9844130907031585,35.23000000000002,46.334714999999996,False
0.0345,0.0115,0.0115,ETH-11APR26-2200-P,0.0105,0.0115,318.0,0.011161,1775654883638,-66.6667,0.0,318.0,64.05,2260.23,index_price,2260.23,ETH,ETH,16173.69,0.011,2200.0,1775894400000,put,0.0009999999999999992,0.09090909090909084,0.9733522694593028,0.0,24.86253,False
0.0945,0.0505,0.0945,ETH-24APR26-2100-C,0.0955,0.0975,9724.0,0.096786,1775654883638,87.1287,0.0,74.0,66.69,2260.23,ETH-24APR26,2260.23,ETH,ETH,9896.87,0.0965,2100.0,1777017600000,call,0.0020000000000000018,0.020725388601036288,0.9291089844838799,160.23000000000002,218.112195,False
0.3825,0.3825,0.3825,ETH-25DEC26-1500-C,0.4135,0.4165,628.0,0.415105,1775654883638,0.0,0.0,18.0,70.23,2260.23,ETH-25DEC26,2260.23,ETH,ETH,14361.35,0.415,1500.0,1798185600000,call,0.0030000000000000027,0.0072289156626506096,0.6636492746313428,760.23,937.99545,False
0.091,0.059,0.087,ETH-29MAY26-2300-C,0.0885,0.09,8384.0,0.089619,1775654883638,47.4576,0.0,3116.0,64.63,2260.23,ETH-29MAY26,2260.23,ETH,ETH,598010.97,0.08925,2300.0,1780041600000,call,0.0015000000000000013,0.016806722689075647,1.0175955544347257,0.0,201.7255275,False
0.094,0.0835,0.094,ETH-29MAY26-2200-C,0.1095,0.1115,10753.0,0.110958,1775654883638,12.5749,0.0,88.0,65.2,2260.23,ETH-29MAY26,2260.23,ETH,ETH,16285.25,0.1105,2200.0,1780041600000,call,0.0020000000000000018,0.018099547511312233,0.9733522694593028,60.23000000000002,249.755415,False
0.0075,0.0033,0.0033,ETH-17APR26-1900-P,0.003,0.0033,2115.0,0.003169,1775654883638,-56.0,0.0,194.0,75.26,2260.23,ETH-17APR26,2260.23,ETH,ETH,1749.98,0.00315,1900.0,1776412800000,put,0.0002999999999999999,0.0952380952380952,0.8406224145330342,0.0,7.1197245,False
0.1505,0.1505,0.1505,ETH-25DEC26-2800-C,0.15,0.152,3443.0,0.15132,1775654883638,0.0,0.0,52.0,65.96,2260.23,ETH-25DEC26,2260.23,ETH,ETH,17509.19,0.151,2800.0,1798185600000,call,0.0020000000000000018,0.013245033112582794,1.23881197931184,0.0,341.29473,False
0.136,0.065,0.136,ETH-10APR26-1950-C,0.135,0.1385,307.0,0.1374,1775654883638,109.2308,0.0,19.0,89.79,2260.23,ETH-10APR26,2260.23,ETH,ETH,2732.91,0.13675,1950.0,1775808000000,call,0.003500000000000003,0.025594149908592344,0.8627440570207456,310.23,309.0864525,True
0.107,0.098,0.098,ETH-29MAY26-2100-P,0.0615,0.0625,2714.0,0.061885,1775654883638,-8.4112,0.0,86.0,65.97,2260.23,ETH-29MAY26,2260.23,ETH,ETH,18571.41,0.062,2100.0,1780041600000,put,0.0010000000000000009,0.01612903225806453,0.9291089844838799,0.0,140.13426,False
0.0255,0.0021,0.0022,ETH-10APR26-2125-P,0.0018,0.002,477.0,0.001932,1775654883638,-91.2,0.0,250.0,66.64,2260.23,ETH-10APR26,2260.23,ETH,ETH,5539.3,0.0019,2125.0,1775808000000,put,0.0002000000000000001,0.10526315789473689,0.9401698057277357,0.0,4.294437,False
,,0.3015,ETH-29MAY26-1500-C,0.3445,0.3495,27.0,0.34644,1775654883638,,0.0,0.0,77.36,2260.23,ETH-29MAY26,2260.23,ETH,ETH,0.0,0.347,1500.0,1780041600000,call,0.0050000000000000044,0.014409221902017304,0.6636492746313428,760.23,784.29981,False
,,,ETH-26MAR27-3300-P,0.533,0.654,0.0,0.554623,1775654883638,,0.0,0.0,66.43,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.5935,3300.0,1806048000000,put,0.121,0.20387531592249367,1.4600284041889542,1039.77,1341.4465050000001,False
0.0251,0.01,0.01,ETH-11APR26-2175-P,0.0075,0.0085,181.0,0.008134,1775654883638,-60.1594,0.0,333.0,64.67,2260.23,index_price,2260.23,ETH,ETH,13810.76,0.008,2175.0,1775894400000,put,0.0010000000000000009,0.1250000000000001,0.9622914482154471,0.0,18.08184,False
0.0675,0.0405,0.0405,ETH-29MAY26-1950-P,0.039,0.04,3396.0,0.039404,1775654883638,-39.2804,0.0,56.0,67.63,2260.23,ETH-29MAY26,2260.23,ETH,ETH,5419.96,0.0395,1950.0,1780041600000,put,0.0010000000000000009,0.025316455696202556,0.8627440570207456,0.0,89.279085,False
0.019,0.0011,0.0011,ETH-10APR26-2075-P,0.0007,0.0009,225.0,0.00084,1775654883638,-94.2105,0.0,374.0,71.49,2260.23,ETH-10APR26,2260.23,ETH,ETH,7983.31,0.0007999999999999999,2075.0,1775808000000,put,0.00019999999999999998,0.25,0.9180481632400243,0.0,1.8081839999999998,False
0.082,0.075,0.08,ETH-29MAY26-2350-C,0.0795,0.081,7676.0,0.08031,1775654883638,6.6667,0.0,163.0,64.46,2260.23,ETH-29MAY26,2260.23,ETH,ETH,28358.88,0.08025,2350.0,1780041600000,call,0.0015000000000000013,0.018691588785046745,1.039717196922437,0.0,181.3834575,False
,,0.4055,ETH-25DEC26-1400-C,0.444,0.448,642.0,0.446557,1775654883639,,0.0,0.0,71.2,2260.23,ETH-25DEC26,2260.23,ETH,ETH,0.0,0.446,1400.0,1798185600000,call,0.0040000000000000036,0.00896860986547086,0.61940598965592,860.23,1008.06258,False
,,0.425,ETH-26MAR27-2600-P,0.3265,0.3325,250.0,0.330984,1775654883639,,0.0,0.0,66.73,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.3295,2600.0,1806048000000,put,0.006000000000000005,0.018209408194233702,1.1503254093609943,339.77,744.7457850000001,False
,,0.177,ETH-26MAR27-2800-C,0.191,0.194,6.0,0.192752,1775654883639,,0.0,0.0,66.57,2260.23,ETH-26MAR27,2260.23,ETH,ETH,0.0,0.1925,2800.0,1806048000000,call,0.0030000000000000027,0.015584415584415598,1.23881197931184,0.0,435.09427500000004,False
0.204,0.193,0.193,ETH-29MAY26-2600-P,0.1885,0.195,80.0,0.191769,1775654883639,-5.3922,0.0,20.0,64.22,2260.23,ETH-29MAY26,2260.23,ETH,ETH,9029.65,0.19175,2600.0,1780041600000,put,0.006500000000000006,0.03389830508474579,1.1503254093609943,339.77,433.3991025,False
0.0252,0.0046,0.005,ETH-11APR26-2125-P,0.004,0.0044,141.0,0.004175,1775654883639,-80.1587,0.0,292.0,66.73,2260.23,index_price,2260.23,ETH,ETH,11172.59,0.004200000000000001,2125.0,1775894400000,put,0.0004000000000000002,0.09523809523809527,0.9401698057277357,0.0,9.492966000000001,False
0.0195,0.0065,0.0065,ETH-11APR26-2150-P,0.0055,0.006,93.0,0.005866,1775654883639,-66.6667,0.0,50.0,65.63,2260.23,index_price,2260.23,ETH,ETH,1202.54,0.00575,2150.0,1775894400000,put,0.0005000000000000004,0.08695652173913052,0.9512306269715913,0.0,12.9963225,False
,,,ETH-25DEC26-3300-P,0.5255,0.5395,0.0,0.529669,1775654883639,,0.0,0.0,66.05,2260.23,ETH-25DEC26,2260.23,ETH,ETH,0.0,0.5325,3300.0,1798185600000,put,0.014000000000000012,0.0262910798122066,1.4600284041889542,1039.77,1203.572475,False
,,,ETH-11APR26-1800-C,0.1865,0.221,0.0,0.203797,1775654883639,,0.0,0.0,104.18,2260.23,index_price,2260.23,ETH,ETH,0.0,0.20375,1800.0,1775894400000,call,0.0345,0.16932515337423315,0.7963791295576114,460.23,460.5218625,False
0.0665,0.0665,0.0665,ETH-25SEP26-3200-C,0.0675,0.069,6174.0,0.068454,1775654883639,0.0,0.0,4.0,65.44,2260.23,ETH-25SEP26,2260.23,ETH,ETH,598.91,0.06825,3200.0,1790323200000,call,0.0015000000000000013,0.021978021978021997,1.4157851192135313,0.0,154.26069750000002,False
0.2827,0.254,0.2827,ETH-25DEC26-2000-C,0.281,0.2855,1712.0,0.283227,1775654883639,11.2116,0.0,121.0,67.28,2260.23,ETH-25DEC26,2260.23,ETH,ETH,65187.67,0.28325,2000.0,1798185600000,call,0.0044999999999999485,0.015887025595763278,0.8848656995084571,260.23,640.2101475000001,False
0.053,0.0055,0.045,ETH-9APR26-2150-C,0.047,0.051,708.0,0.049444,1775654883639,542.8571,0.0,505.0,67.71,2260.23,index_price,2260.23,ETH,ETH,13182.98,0.049,2150.0,1775721600000,call,0.003999999999999997,0.08163265306122441,0.9512306269715913,110.23000000000002,110.75127,False
0.0165,0.008,0.008,ETH-29MAY26-1500-P,0.0075,0.0085,3611.0,0.007953,1775654883639,-51.5152,0.0,92.0,77.36,2260.23,ETH-29MAY26,2260.23,ETH,ETH,2828.07,0.008,1500.0,1780041600000,put,0.0010000000000000009,0.1250000000000001,0.6636492746313428,0.0,18.08184,False
0.068,0.0675,0.0675,ETH-17APR26-2350-P,0.06,0.066,28.0,0.062621,1775654883639,-0.7353,0.0,28.0,63.8,2260.23,ETH-17APR26,2260.23,ETH,ETH,4264.36,0.063,2350.0,1776412800000,put,0.006000000000000005,0.09523809523809532,1.039717196922437,89.76999999999998,142.39449,False
0.1335,0.104,0.1335,ETH-26JUN26-2200-C,0.1345,0.1365,5327.0,0.135398,1775654883639,28.3654,0.0,123.0,65.38,2260.23,ETH-26JUN26,2260.23,ETH,ETH,26807.49,0.1355,2200.0,1782460800000,call,0.0020000000000000018,0.014760147601476026,0.9733522694593028,60.23000000000002,306.261165,False
,,0.294,ETH-25DEC26-1800-C,0.3295,0.3335,326.0,0.330755,1775654883639,,0.0,0.0,68.1,2260.23,ETH-25DEC26,2260.23,ETH,ETH,0.0,0.3315,1800.0,1798185600000,call,0.0040000000000000036,0.012066365007541489,0.7963791295576114,460.23,749.266245,False
,,,ETH-9APR26-1875-C,0.1665,0.172,0.0,0.170425,1775654883639,,0.0,0.0,124.82,2260.23,index_price,2260.23,ETH,ETH,0.0,0.16925,1875.0,1775721600000,call,0.005499999999999977,0.03249630723781375,0.8295615932891786,385.23,382.54392750000005,True
0.034,0.023,0.0325,ETH-26JUN26-3000-C,0.0325,0.0335,8716.0,0.032991,1775654883639,41.3043,0.0,1263.0,64.73,2260.23,ETH-26JUN26,2260.23,ETH,ETH,95073.5,0.033,3000.0,1782460800000,call,0.0010000000000000009,0.030303030303030328,1.3272985492626856,0.0,74.58759,False
0.02,0.0055,0.0065,ETH-24APR26-1850-P,0.006,0.0065,6427.0,0.006265,1775654883639,-67.5,0.0,2582.0,74.23,2260.23,ETH-24APR26,2260.23,ETH,ETH,44394.85,0.00625,1850.0,1777017600000,put,0.0004999999999999996,0.07999999999999993,0.8185007720453228,0.0,14.126437500000002,False
