high,low,last,interest_rate,instrument_name,bid_price,ask_price,open_interest,mark_price,creation_timestamp,price_change,volume,mark_iv,underlying_price,underlying_index,base_currency,quote_currency,estimated_delivery_price,volume_usd,mid_price,strike,expiration_timestamp,option_type,spread,spread_ratio,moneyness,intrinsic_value,mid_price_usd,arbitrage_opportunity
0.035,0.024,0.024,0.0,BTC-31JUL26-55000-P,0.0235,0.025,589.5,0.0242768,1782497953811,-7.6923,658.9,48.26,59924.95,BTC-31JUL26,BTC,BTC,59924.95,1050158.47,0.02425,55000.0,1785484800000,put,0.0015000000000000013,0.061855670103092834,0.9178146998871088,0.0,1453.1800375,False
0.0085,0.006,0.0085,0.0,BTC-17JUL26-66000-C,0.007,0.008,188.6,0.00763004,1782497953811,21.4286,195.6,39.02,59924.95,BTC-17JUL26,BTC,BTC,59924.95,79879.97,0.0075,66000.0,1784275200000,call,0.001,0.13333333333333333,1.1013776398645305,0.0,449.437125,False
0.0034,0.0015,0.0018,0.0,BTC-3JUL26-65000-C,0.0017,0.0019,1764.6,0.0018233,1782497953811,-10.0,864.9,41.14,59924.95,BTC-3JUL26,BTC,BTC,59924.95,118417.94,0.0018,65000.0,1783065600000,call,0.0002000000000000001,0.11111111111111116,1.0846900998665832,0.0,107.86491,False
,,,0.0,BTC-31JUL26-45000-C,0.253,0.2885,0.0,0.25588706,1782497953811,,0.0,63.66,59924.95,BTC-31JUL26,BTC,BTC,59924.95,0.0,0.27075,45000.0,1785484800000,call,0.035499999999999976,0.1311172668513388,0.7509392999076345,14924.949999999997,16224.6802125,False
,,,0.0,BTC-10JUL26-54000-C,0.107,0.11,0.0,0.10845549,1782497953811,,0.0,55.66,59924.95,BTC-10JUL26,BTC,BTC,59924.95,0.0,0.1085,54000.0,1783670400000,call,0.0030000000000000027,0.027649769585253482,0.9011271598891614,5924.949999999997,6501.857075,False
0.0035,0.0034,0.0034,0.0,BTC-28AUG26-80000-C,0.0025,0.003,532.4,0.00289959,1782497953811,-2.8571,1.7,38.97,59924.95,BTC-28AUG26,BTC,BTC,59924.95,352.03,0.00275,80000.0,1787904000000,call,0.0005,0.18181818181818182,1.3350031998357947,0.0,164.7936125,False
0.097,0.078,0.081,0.0,BTC-25SEP26-60000-P,0.081,0.0825,4176.4,0.08174305,1782497953811,-7.9545,83.7,42.99,59924.95,BTC-25SEP26,BTC,BTC,59924.95,425837.2,0.08175,60000.0,1790323200000,put,0.0015000000000000013,0.018348623853211024,1.001252399876846,75.05000000000291,4898.8646625,False
0.251,0.2308,0.235,0.0,BTC-25DEC26-72000-P,0.2355,0.2405,337.4,0.23799323,1782497953811,-6.3745,11.1,41.96,59924.95,BTC-25DEC26,BTC,BTC,59924.95,156503.73,0.238,72000.0,1798185600000,put,0.0050000000000000044,0.021008403361344557,1.2015028798522152,12075.050000000003,14262.138099999998,False
,,0.222,0.0,BTC-26MAR27-56000-C,0.2005,0.204,16.9,0.20158267,1782497953811,,0.0,46.4,59924.95,BTC-26MAR27,BTC,BTC,59924.95,0.0,0.20224999999999999,56000.0,1806048000000,call,0.0034999999999999754,0.01730531520395538,0.9345022398850563,3924.949999999997,12119.8211375,False
0.103,0.0825,0.0825,0.0,BTC-28AUG26-62000-P,0.0845,0.0865,571.8,0.08563826,1782497953811,-11.7647,80.1,41.53,59924.95,BTC-28AUG26,BTC,BTC,59924.95,479422.5,0.08549999999999999,62000.0,1787904000000,put,0.001999999999999988,0.023391812865496936,1.0346274798727408,2075.050000000003,5123.583224999999,False
0.0225,0.006,0.007,0.0,BTC-29JUN26-59000-P,0.0065,0.0075,198.4,0.0071938,1782497953811,-50.0,227.9,40.98,59924.95,index_price,BTC,BTC,59924.95,173053.43,0.006999999999999999,59000.0,1782720000000,put,0.001,0.14285714285714288,0.9845648598788985,0.0,419.47464999999994,False
,,0.358,0.0,BTC-31JUL26-83000-P,0.3745,0.389,29.5,0.38262865,1782497953811,,0.0,43.83,59924.95,BTC-31JUL26,BTC,BTC,59924.95,0.0,0.38175000000000003,83000.0,1785484800000,put,0.014500000000000013,0.037982973149967285,1.385065819829637,23075.050000000003,22876.3496625,True
,,0.186,0.0,BTC-25DEC26-56000-C,0.168,0.17,39.6,0.16883459,1782497953811,,0.0,46.05,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.169,56000.0,1798185600000,call,0.0020000000000000018,0.011834319526627229,0.9345022398850563,3924.949999999997,10127.31655,False
0.046,0.036,0.036,0.0,BTC-25SEP26-52000-P,0.0355,0.037,519.8,0.03621513,1782497953811,-10.0,373.0,48.33,59924.95,BTC-25SEP26,BTC,BTC,59924.95,951196.7,0.03625,52000.0,1790323200000,put,0.0015000000000000013,0.04137931034482763,0.8677520798932665,0.0,2172.2794375,False
0.0225,0.0225,0.0225,0.0,BTC-30JUN26-60500-P,0.02,0.0215,0.2,0.02100669,1782497953811,0.0,0.2,40.2,59924.95,index_price,BTC,BTC,59924.95,269.87,0.020749999999999998,60500.0,1782806400000,put,0.0014999999999999979,0.07228915662650592,1.0095961698758198,575.0500000000029,1243.4427124999997,False
0.038,0.035,0.035,0.0,BTC-26MAR27-40000-P,0.035,0.0365,1063.4,0.03555838,1782497953811,-7.8947,14.2,54.11,59924.95,BTC-26MAR27,BTC,BTC,59924.95,30894.17,0.035750000000000004,40000.0,1806048000000,put,0.0014999999999999944,0.04195804195804179,0.6675015999178974,0.0,2142.3169625,False
0.0395,0.032,0.032,0.0,BTC-3JUL26-58000-C,0.0455,0.047,113.3,0.04599341,1782497953811,-18.9873,4.6,50.54,59924.95,BTC-3JUL26,BTC,BTC,59924.95,9149.84,0.04625,58000.0,1783065600000,call,0.0015000000000000013,0.03243243243243246,0.9678773198809512,1924.949999999997,2771.5289374999998,False
0.2705,0.27,0.27,0.0,BTC-31JUL26-77000-P,0.276,0.289,249.4,0.28338634,1782497953811,-0.1848,1.3,39.92,59924.95,BTC-31JUL26,BTC,BTC,59924.95,21301.28,0.2825,77000.0,1785484800000,put,0.012999999999999956,0.046017699115044094,1.2849405798419524,17075.050000000003,16928.798375,True
0.0037,0.0009,0.0009,0.0,BTC-29JUN26-55000-P,0.0008,0.001,188.3,0.0009154,1782497953811,-73.5294,227.1,60.65,59924.95,index_price,BTC,BTC,59924.95,41642.59,0.0009,55000.0,1782720000000,put,0.00019999999999999998,0.2222222222222222,0.9178146998871088,0.0,53.932455,False
0.1205,0.1205,0.1205,0.0,BTC-26MAR27-56000-P,0.109,0.1115,73.1,0.11022162,1782497953811,0.0,0.1,46.4,59924.95,BTC-26MAR27,BTC,BTC,59924.95,708.75,0.11025,56000.0,1806048000000,put,0.0025000000000000022,0.022675736961451268,0.9345022398850563,0.0,6606.7257375,False
0.034,0.016,0.0175,0.0,BTC-3JUL26-59000-P,0.018,0.019,987.0,0.01845279,1782497953811,-22.2222,1147.0,48.24,59924.95,BTC-3JUL26,BTC,BTC,59924.95,1530004.55,0.0185,59000.0,1783065600000,put,0.0010000000000000009,0.054054054054054106,0.9845648598788985,0.0,1108.611575,False
,,,0.0,BTC-25JUN27-56000-C,0.2275,0.2335,0.0,0.22961328,1782497953811,,0.0,46.62,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.2305,56000.0,1813910400000,call,0.006000000000000005,0.026030368763557507,0.9345022398850563,3924.949999999997,13812.700975,False
0.06,0.051,0.06,0.0,BTC-25SEP26-64000-C,0.0565,0.058,202.2,0.05744224,1782497953811,8.1081,2.5,41.09,59924.95,BTC-25SEP26,BTC,BTC,59924.95,8057.63,0.05725,64000.0,1790323200000,call,0.0015000000000000013,0.026200873362445438,1.0680025598686358,0.0,3430.7033875,False
0.0092,0.006,0.0065,0.0,BTC-28AUG26-40000-P,0.0055,0.0065,345.8,0.00600683,1782497953811,-18.75,187.9,64.71,59924.95,BTC-28AUG26,BTC,BTC,59924.95,96188.42,0.006,40000.0,1787904000000,put,0.001,0.16666666666666666,0.6675015999178974,0.0,359.5497,False
,,,0.0,BTC-31JUL26-46000-C,0.2385,0.2415,0.0,0.23998069,1782497953811,,0.0,61.68,59924.95,BTC-31JUL26,BTC,BTC,59924.95,0.0,0.24,46000.0,1785484800000,call,0.0030000000000000027,0.012500000000000011,0.7676268399055819,13924.949999999997,14381.988,False
0.0825,0.0825,0.0825,0.0,BTC-31JUL26-57000-C,0.0825,0.0855,1.4,0.08402594,1782497953811,0.0,0.2,45.96,59924.95,BTC-31JUL26,BTC,BTC,59924.95,985.35,0.084,57000.0,1785484800000,call,0.0030000000000000027,0.03571428571428575,0.9511897798830037,2924.949999999997,5033.6958,False
,,0.2861,0.0,BTC-25DEC26-50000-C,0.2335,0.2365,259.9,0.234678,1782497953811,,0.0,48.99,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.235,50000.0,1798185600000,call,0.002999999999999975,0.012765957446808404,0.8343769998973717,9924.949999999997,14082.363249999999,False
0.0675,0.0675,0.0675,0.0,BTC-10JUL26-56000-C,0.0785,0.0815,12.8,0.0802014,1782497953811,0.0,1.0,51.53,59924.95,BTC-10JUL26,BTC,BTC,59924.95,3973.96,0.08,56000.0,1783670400000,call,0.0030000000000000027,0.03750000000000003,0.9345022398850563,3924.949999999997,4793.996,False
,,,0.0,BTC-25JUN27-84000-C,0.069,0.0725,0.0,0.07063537,1782497953811,,0.0,42.99,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.07075000000000001,84000.0,1813910400000,call,0.0034999999999999892,0.0494699646643108,1.4017533598275844,0.0,4239.690212500001,False
0.04,0.0285,0.029,0.0,BTC-31JUL26-56000-P,0.028,0.029,1852.7,0.02847965,1782497953811,-7.9365,631.3,47.1,59924.95,BTC-31JUL26,BTC,BTC,59924.95,1189845.09,0.0285,56000.0,1785484800000,put,0.0010000000000000009,0.03508771929824565,0.9345022398850563,0.0,1707.861075,False
0.014,0.0095,0.0095,0.0,BTC-25SEP26-40000-P,0.0095,0.0105,2186.4,0.01006295,1782497953811,-17.3913,16.4,61.25,59924.95,BTC-25SEP26,BTC,BTC,59924.95,10844.6,0.01,40000.0,1790323200000,put,0.0010000000000000009,0.10000000000000009,0.6675015999178974,0.0,599.2495,False
0.103,0.074,0.0815,0.0,BTC-31JUL26-63000-P,0.0765,0.081,593.4,0.079481,1782497953812,-19.3069,5.3,40.74,59924.95,BTC-31JUL26,BTC,BTC,59924.95,24964.27,0.07875,63000.0,1785484800000,put,0.004500000000000004,0.0571428571428572,1.0513150198706882,3075.050000000003,4719.089812499999,False
,,0.3385,0.0,BTC-26MAR27-82000-P,0.3785,0.3855,4.1,0.38296942,1782497953812,,0.0,42.5,59924.95,BTC-26MAR27,BTC,BTC,59924.95,0.0,0.382,82000.0,1806048000000,put,0.007000000000000006,0.018324607329842948,1.3683782798316895,22075.050000000003,22891.3309,False
0.1035,0.1035,0.1035,0.0,BTC-25DEC26-64000-C,0.1,0.1025,327.0,0.1013637,1782497953812,0.0,1.0,43.36,59924.95,BTC-25DEC26,BTC,BTC,59924.95,6224.9,0.10125,64000.0,1798185600000,call,0.0024999999999999883,0.024691358024691242,1.0680025598686358,0.0,6067.4011875,False
,,0.4275,0.0,BTC-25SEP26-35000-C,0.425,0.4285,24.1,0.42649739,1782497953812,,0.0,68.53,59924.95,BTC-25SEP26,BTC,BTC,59924.95,0.0,0.42674999999999996,35000.0,1790323200000,call,0.003500000000000003,0.008201523140011725,0.5840638999281602,24924.949999999997,25572.972412499996,False
,,,0.0,BTC-28AUG26-86000-P,0.42,0.4655,0.0,0.43004697,1782497953812,,0.0,40.44,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.44275,86000.0,1787904000000,put,0.04550000000000004,0.10276679841897243,1.4351284398234794,26075.050000000003,26531.771612499997,False
,,0.1715,0.0,BTC-25DEC26-86000-P,0.427,0.433,23.4,0.4308299,1782497953812,,0.0,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.43,86000.0,1798185600000,put,0.006000000000000005,0.013953488372093035,1.4351284398234794,26075.050000000003,25767.728499999997,True
0.005,0.0032,0.0044,0.0,BTC-10JUL26-66000-C,0.0034,0.0037,533.5,0.00368801,1782497953812,18.9189,84.6,38.71,59924.95,BTC-10JUL26,BTC,BTC,59924.95,22517.92,0.00355,66000.0,1783670400000,call,0.00030000000000000035,0.08450704225352122,1.1013776398645305,0.0,212.7335725,False
0.0038,0.0038,0.0038,0.0,BTC-28AUG26-79000-C,0.003,0.0035,55.9,0.00345314,1782497953812,0.0,0.1,38.88,59924.95,BTC-28AUG26,BTC,BTC,59924.95,22.78,0.0032500000000000003,79000.0,1787904000000,call,0.0005,0.15384615384615383,1.3183156598378472,0.0,194.7560875,False
,,0.191,0.0,BTC-28AUG26-78000-P,0.2965,0.302,4.1,0.30003131,1782497953812,,0.0,38.76,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.29925,78000.0,1787904000000,put,0.005500000000000005,0.01837928153717629,1.3016281198398998,18075.050000000003,17932.5412875,True
0.014,0.0042,0.0042,0.0,BTC-29JUN26-58000-P,0.0037,0.0041,97.7,0.00404583,1782497953812,-50.5882,19.2,45.47,59924.95,index_price,BTC,BTC,59924.95,9403.09,0.0039000000000000003,58000.0,1782720000000,put,0.0004000000000000002,0.1025641025641026,0.9678773198809512,0.0,233.707305,False
0.052,0.0305,0.032,0.0,BTC-10JUL26-60000-P,0.0335,0.035,252.6,0.0342785,1782497953812,-24.7059,58.3,44.28,59924.95,BTC-10JUL26,BTC,BTC,59924.95,141340.4,0.03425,60000.0,1783670400000,put,0.0015000000000000013,0.04379562043795624,1.001252399876846,75.05000000000291,2052.4295375,False
0.006,0.0014,0.0014,0.0,BTC-29JUN26-56000-P,0.0013,0.0016,70.0,0.00146843,1782497953812,-63.1579,44.7,55.7,59924.95,index_price,BTC,BTC,59924.95,10141.11,0.00145,56000.0,1782720000000,put,0.00030000000000000014,0.20689655172413804,0.9345022398850563,0.0,86.89117749999998,False
0.022,0.018,0.018,0.0,BTC-25SEP26-45000-P,0.0165,0.0175,1936.8,0.01711477,1782497953812,-7.6923,140.4,55.15,59924.95,BTC-25SEP26,BTC,BTC,59924.95,155680.83,0.017,45000.0,1790323200000,put,0.0010000000000000009,0.058823529411764754,0.7509392999076345,0.0,1018.72415,False
,,0.139,0.0,BTC-10JUL26-66000-P,0.102,0.1065,53.5,0.10417153,1782497953812,,0.0,38.71,59924.95,BTC-10JUL26,BTC,BTC,59924.95,0.0,0.10425,66000.0,1783670400000,put,0.004500000000000004,0.04316546762589932,1.1013776398645305,6075.050000000003,6247.176037499999,False
0.005,0.0024,0.0025,0.0,BTC-10JUL26-48000-P,0.0024,0.0028,279.7,0.00262857,1782497953812,-24.2424,250.1,70.79,59924.95,BTC-10JUL26,BTC,BTC,59924.95,53525.19,0.0026,48000.0,1783670400000,put,0.0004000000000000002,0.1538461538461539,0.8010019199014768,0.0,155.80487,False
0.197,0.193,0.193,0.0,BTC-25JUN27-64000-P,0.19,0.196,1.0,0.19390476,1782497953812,-2.0305,2.0,44.93,59924.95,BTC-25JUN27,BTC,BTC,59924.95,23386.04,0.193,64000.0,1813910400000,put,0.006000000000000005,0.03108808290155443,1.0680025598686358,4075.050000000003,11565.51535,False
,,,0.0,BTC-10JUL26-50000-C,0.1685,0.173,0.0,0.17012823,1782497953812,,0.0,65.34,59924.95,BTC-10JUL26,BTC,BTC,59924.95,0.0,0.17075,50000.0,1783670400000,call,0.004499999999999976,0.026354319180087706,0.8343769998973717,9924.949999999997,10232.1852125,False
0.0195,0.0033,0.0035,0.0,BTC-28JUN26-59000-P,0.0033,0.0036,158.4,0.0035169,1782497953812,-75.8621,46.5,35.82,59924.95,index_price,BTC,BTC,59924.95,22800.35,0.00345,59000.0,1782633600000,put,0.0002999999999999999,0.08695652173913042,0.9845648598788985,0.0,206.7410775,False
0.0185,0.0082,0.0082,0.0,BTC-30JUN26-58500-P,0.0075,0.0085,12.1,0.00834987,1782497953812,-18.0,12.1,45.84,59924.95,index_price,BTC,BTC,59924.95,11623.18,0.008,58500.0,1782806400000,put,0.0010000000000000009,0.1250000000000001,0.9762210898799248,0.0,479.39959999999996,False
,,,0.0,BTC-25JUN27-74000-P,0.2905,0.3025,0.0,0.29694886,1782497953812,,0.0,43.65,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.2965,74000.0,1813910400000,put,0.01200000000000001,0.040472175379426684,1.23487795984811,14075.050000000003,17767.747675,False
0.0042,0.0031,0.0031,0.0,BTC-25SEP26-86000-C,0.0032,0.0037,629.0,0.00341085,1782497953812,-24.3902,0.5,39.58,59924.95,BTC-25SEP26,BTC,BTC,59924.95,109.91,0.00345,86000.0,1790323200000,call,0.0005,0.14492753623188406,1.4351284398234794,0.0,206.7410775,False
0.115,0.0885,0.0895,0.0,BTC-31JUL26-64000-P,0.089,0.092,797.9,0.09036133,1782497953812,-11.8227,6.7,40.13,59924.95,BTC-31JUL26,BTC,BTC,59924.95,38648.66,0.0905,64000.0,1785484800000,put,0.0030000000000000027,0.033149171270718265,1.0680025598686358,4075.050000000003,5423.207974999999,False
,,0.3305,0.0,BTC-25DEC26-80000-P,0.341,0.3465,927.0,0.34393284,1782497953812,,0.0,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.34375,80000.0,1798185600000,put,0.005499999999999949,0.01599999999999985,1.3350031998357947,20075.050000000003,20599.2015625,False
0.008,0.0027,0.005,0.0,BTC-29JUN26-61500-C,0.0027,0.0031,130.2,0.00295377,1782497953812,16.2791,229.0,34.27,59924.95,index_price,BTC,BTC,59924.95,80884.59,0.0029,61500.0,1782720000000,call,0.00039999999999999975,0.13793103448275854,1.0262837098737672,0.0,173.78235499999997,False
0.0675,0.0535,0.0535,0.0,BTC-25SEP26-56000-P,0.0545,0.056,888.8,0.05513356,1782497953812,-11.5702,87.6,45.39,59924.95,BTC-25SEP26,BTC,BTC,59924.95,306746.77,0.05525,56000.0,1790323200000,put,0.0015000000000000013,0.02714932126696835,0.9345022398850563,0.0,3310.8534875,False
0.028,0.02,0.02,0.0,BTC-28AUG26-50000-P,0.02,0.021,1120.5,0.02048862,1782497953812,-11.1111,75.3,51.43,59924.95,BTC-28AUG26,BTC,BTC,59924.95,111668.04,0.0205,50000.0,1787904000000,put,0.0010000000000000009,0.04878048780487809,0.8343769998973717,0.0,1228.461475,False
0.065,0.0545,0.056,0.0,BTC-31JUL26-59000-C,0.062,0.063,174.6,0.06256165,1782497953812,-0.885,64.0,43.92,59924.95,BTC-31JUL26,BTC,BTC,59924.95,221735.01,0.0625,59000.0,1785484800000,call,0.0010000000000000009,0.016000000000000014,0.9845648598788985,924.9499999999971,3745.309375,False
,,0.239,0.0,BTC-26MAR27-70000-P,0.232,0.238,83.7,0.23575327,1782497953812,,0.0,43.42,59924.95,BTC-26MAR27,BTC,BTC,59924.95,0.0,0.235,70000.0,1806048000000,put,0.005999999999999978,0.025531914893616926,1.1681277998563204,10075.050000000003,14082.363249999999,False
,,,0.0,BTC-25JUN27-86000-C,0.063,0.0665,0.0,0.06464604,1782497953812,,0.0,42.87,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.06475,86000.0,1813910400000,call,0.003500000000000003,0.0540540540540541,1.4351284398234794,0.0,3880.1405125,False
0.1955,0.195,0.1955,0.0,BTC-3JUL26-72000-P,0.1975,0.204,0.4,0.2011302,1782497953812,0.2564,0.2,54.89,59924.95,BTC-3JUL26,BTC,BTC,59924.95,2351.67,0.20074999999999998,72000.0,1783065600000,put,0.006499999999999978,0.0323785803237857,1.2015028798522152,12075.050000000003,12029.933712499998,True
,,0.106,0.0,BTC-31JUL26-86000-P,0.4225,0.4775,15.2,0.43247911,1782497953812,,0.0,46.35,59924.95,BTC-31JUL26,BTC,BTC,59924.95,0.0,0.44999999999999996,86000.0,1785484800000,put,0.05499999999999999,0.12222222222222222,1.4351284398234794,26075.050000000003,26966.227499999997,False
0.132,0.132,0.132,0.0,BTC-26MAR27-64000-C,0.1355,0.138,34.7,0.13669239,1782497953812,0.0,0.1,44.43,59924.95,BTC-26MAR27,BTC,BTC,59924.95,780.85,0.13675,64000.0,1806048000000,call,0.0025000000000000022,0.01828153564899453,1.0680025598686358,0.0,8194.7369125,False
,,0.3405,0.0,BTC-25DEC26-82000-P,0.369,0.3745,157.7,0.3723617,1782497953812,,0.0,41.68,59924.95,BTC-25DEC26,BTC,BTC,59924.95,0.0,0.37175,82000.0,1798185600000,put,0.005500000000000005,0.014794889038332225,1.3683782798316895,22075.050000000003,22277.1001625,False
0.0049,0.0038,0.0038,0.0,BTC-28AUG26-78000-C,0.0036,0.0041,231.3,0.0040846,1782497953812,-22.449,45.2,38.76,59924.95,BTC-28AUG26,BTC,BTC,59924.95,10218.03,0.00385,78000.0,1787904000000,call,0.0005000000000000004,0.12987012987012997,1.3016281198398998,0.0,230.7110575,False
0.129,0.129,0.129,0.0,BTC-17JUL26-68000-P,0.135,0.1395,3.0,0.13727909,1782497953812,0.0,3.0,38.47,59924.95,BTC-17JUL26,BTC,BTC,59924.95,23404.77,0.13725,68000.0,1784275200000,put,0.004500000000000004,0.03278688524590167,1.1347527198604255,8075.050000000003,8224.6993875,False
,,0.26,0.0,BTC-26MAR27-50000-C,0.262,0.265,16.5,0.26293567,1782497953812,,0.0,48.6,59924.95,BTC-26MAR27,BTC,BTC,59924.95,0.0,0.2635,50000.0,1806048000000,call,0.0030000000000000027,0.011385199240986727,0.8343769998973717,9924.949999999997,15790.224325,False
,,0.305,0.0,BTC-31JUL26-78000-P,0.2925,0.306,433.6,0.29984025,1782497953812,,0.0,40.41,59924.95,BTC-31JUL26,BTC,BTC,59924.95,0.0,0.29925,78000.0,1785484800000,put,0.013500000000000012,0.04511278195488726,1.3016281198398998,18075.050000000003,17932.5412875,True
0.007,0.0035,0.0038,0.0,BTC-10JUL26-50000-P,0.0036,0.004,349.8,0.00382241,1782497953812,-30.9091,55.7,65.34,59924.95,BTC-10JUL26,BTC,BTC,59924.95,19523.24,0.0038,50000.0,1783670400000,put,0.0004000000000000002,0.10526315789473689,0.8343769998973717,0.0,227.71481,False
,,,0.0,BTC-28AUG26-79000-P,0.3065,0.359,0.0,0.31601455,1782497953812,,0.0,38.88,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.33275,79000.0,1787904000000,put,0.05249999999999999,0.1577761081893313,1.3183156598378472,19075.050000000003,19940.0271125,False
,,,0.0,BTC-28AUG26-88000-P,0.4535,0.512,0.0,0.46307494,1782497953812,,0.0,41.5,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.48275,88000.0,1787904000000,put,0.058499999999999996,0.12118073537027446,1.468503519819374,28075.050000000003,28928.7696125,False
0.009,0.0019,0.002,0.0,BTC-28JUN26-61000-C,0.0018,0.0021,225.6,0.00189387,1782497953812,-52.381,192.5,29.37,59924.95,index_price,BTC,BTC,59924.95,52200.9,0.00195,61000.0,1782633600000,call,0.0002999999999999999,0.1538461538461538,1.0179399398747935,0.0,116.8536525,False
0.0255,0.015,0.015,0.0,BTC-17JUL26-55000-P,0.0155,0.0165,131.3,0.01582874,1782497953812,-21.0526,76.5,50.67,59924.95,BTC-17JUL26,BTC,BTC,59924.95,91752.79,0.016,55000.0,1784275200000,put,0.0010000000000000009,0.06250000000000006,0.9178146998871088,0.0,958.7991999999999,False
0.05,0.042,0.042,0.0,BTC-10JUL26-61000-P,0.0415,0.043,149.2,0.0424189,1782497953812,-10.6383,23.2,42.71,59924.95,BTC-10JUL26,BTC,BTC,59924.95,62772.83,0.042249999999999996,61000.0,1783670400000,put,0.0014999999999999944,0.035502958579881526,1.0179399398747935,1075.050000000003,2531.8291374999994,False
,,0.1045,0.0,BTC-25JUN27-76000-C,0.098,0.102,10.0,0.09990378,1782497953812,,0.0,43.47,59924.95,BTC-25JUN27,BTC,BTC,59924.95,0.0,0.1,76000.0,1813910400000,call,0.00399999999999999,0.0399999999999999,1.2682530398440048,0.0,5992.495,False
,,0.0151,0.0,BTC-27JUN26-63000-P,0.046,0.0555,201.6,0.05133138,1782497953812,,0.0,50.53,59924.95,index_price,BTC,BTC,59924.95,0.0,0.05075,63000.0,1782547200000,put,0.009500000000000001,0.187192118226601,1.0513150198706882,3075.050000000003,3041.1912125,True
0.0165,0.005,0.0069,0.0,BTC-28JUN26-58500-P,0.0021,0.0026,65.5,0.00243104,1782497953812,6.1538,42.9,39.6,59924.95,index_price,BTC,BTC,59924.95,28372.84,0.0023499999999999997,58500.0,1782633600000,put,0.0005,0.21276595744680854,0.9762210898799248,0.0,140.82363249999997,False
0.018,0.016,0.0165,0.0,BTC-25DEC26-35000-P,0.015,0.016,2224.5,0.01553422,1782497953812,-8.3333,226.2,61.7,59924.95,BTC-25DEC26,BTC,BTC,59924.95,229112.73,0.0155,35000.0,1798185600000,put,0.0010000000000000009,0.06451612903225812,0.5840638999281602,0.0,928.836725,False
0.2865,0.2395,0.242,0.0,BTC-31JUL26-75000-P,0.2425,0.2565,227.5,0.25068219,1782497953812,-15.5323,17.0,39.14,59924.95,BTC-31JUL26,BTC,BTC,59924.95,250277.71,0.2495,75000.0,1785484800000,put,0.014000000000000012,0.056112224448897845,1.2515654998460575,15075.050000000003,14951.275024999999,True
0.0295,0.018,0.0185,0.0,BTC-17JUL26-56000-P,0.0185,0.02,246.2,0.01929685,1782497953812,-17.7778,262.1,49.14,59924.95,BTC-17JUL26,BTC,BTC,59924.95,368592.82,0.01925,56000.0,1784275200000,put,0.0015000000000000013,0.07792207792207799,0.9345022398850563,0.0,1153.5552874999998,False
,,0.132,0.0,BTC-28AUG26-57000-C,0.1005,0.103,16.0,0.10144856,1782497953813,,0.0,44.78,59924.95,BTC-28AUG26,BTC,BTC,59924.95,0.0,0.10175000000000001,57000.0,1787904000000,call,0.0024999999999999883,0.024570024570024454,0.9511897798830037,2924.949999999997,6097.3636625,False
0.077,0.0745,0.0745,0.0,BTC-26MAR27-50000-P,0.0735,0.075,2074.4,0.07422045,1782497953813,-3.2468,3.0,48.6,59924.95,BTC-26MAR27,BTC,BTC,59924.95,13618.5,0.07425,50000.0,1806048000000,put,0.0015000000000000013,0.02020202020202022,0.8343769998973717,0.0,4449.4275375,False
0.006,0.0021,0.0023,0.0,BTC-3JUL26-52000-P,0.0022,0.0025,1182.1,0.00235774,1782497953813,-46.5116,606.5,69.26,59924.95,BTC-3JUL26,BTC,BTC,59924.95,121452.71,0.00235,52000.0,1783065600000,put,0.0002999999999999999,0.12765957446808507,0.8677520798932665,0.0,140.8236325,False
0.256,0.256,0.256,0.0,BTC-31JUL26-76000-P,0.2595,0.273,457.7,0.26696327,1782497953813,0.0,0.4,39.35,59924.95,BTC-31JUL26,BTC,BTC,59924.95,6193.13,0.26625,76000.0,1785484800000,put,0.013500000000000012,0.050704225352112726,1.2682530398440048,16075.050000000003,15955.017937499999,True
0.0215,0.017,0.0175,0.0,BTC-28AUG26-48000-P,0.0155,0.0165,441.4,0.01604126,1782497953813,-5.4054,312.9,53.83,59924.95,BTC-28AUG26,BTC,BTC,59924.95,336004.37,0.016,48000.0,1787904000000,put,0.0010000000000000009,0.06250000000000006,0.8010019199014768,0.0,958.7991999999999,False
,,0.3043,0.0,BTC-25SEP26-88000-P,0.4355,0.509,4.8,0.45979336,1782497953813,,0.0,40.08,59924.95,BTC-25SEP26,BTC,BTC,59924.95,0.0,0.47225,88000.0,1790323200000,put,0.07350000000000001,0.15563790365272634,1.468503519819374,28075.050000000003,28299.5576375,False
